,Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,Engine Fuel Type_electric,Engine Fuel Type_flex-fuel (premium unleaded required/E85),Engine Fuel Type_flex-fuel (unleaded/E85),Engine Fuel Type_other,Engine Fuel Type_premium unleaded (recommended),Engine Fuel Type_premium unleaded (required),Engine Fuel Type_regular unleaded,Transmission Type_AUTOMATIC,Transmission Type_DIRECT_DRIVE,Transmission Type_MANUAL,Transmission Type_UNKNOWN,Driven_Wheels_four wheel drive,Driven_Wheels_front wheel drive,Driven_Wheels_rear wheel drive,Market Category_Diesel,Market Category_Exotic,Market Category_Factory Tuner,Market Category_Flex Fuel,Market Category_Hatchback,Market Category_High-Performance,Market Category_Hybrid,Market Category_Luxury,Market Category_Other,Market Category_Performance,Vehicle Size_Large,Vehicle Size_Midsize,Vehicle Style_2dr SUV,Vehicle Style_4dr Hatchback,Vehicle Style_4dr SUV,Vehicle Style_Cargo Minivan,Vehicle Style_Cargo Van,Vehicle Style_Convertible,Vehicle Style_Convertible SUV,Vehicle Style_Coupe,Vehicle Style_Crew Cab Pickup,Vehicle Style_Extended Cab Pickup,Vehicle Style_Passenger Minivan,Vehicle Style_Passenger Van,Vehicle Style_Regular Cab Pickup,Vehicle Style_Sedan,Vehicle Style_Wagon
10282,Ford,Taurus X,2009,regular unleaded,263.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Large,Wagon,22,15,5657,30120,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6501,Lincoln,LS,2005,premium unleaded (required),280.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,22,16,61,43590,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
144,BMW,3 Series,2016,diesel,180.0,4.0,AUTOMATIC,all wheel drive,4.0,Diesel,Midsize,Sedan,40,30,3916,41850,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
201,Mitsubishi,3000GT,1999,regular unleaded,320.0,6.0,MANUAL,all wheel drive,2.0,Hatchback,Compact,2dr Hatchback,22,16,436,7600,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11036,Toyota,Tundra,2017,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,18,13,2031,30400,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6929,Tesla,Model S,2015,electric,240.0,4.0,DIRECT_DRIVE,rear wheel drive,4.0,Exotic,Large,Sedan,90,88,1391,80000,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10291,Ford,Taurus,2016,flex-fuel (unleaded/E85),288.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Large,Sedan,27,18,5657,34460,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10113,Suzuki,Swift,2001,regular unleaded,79.0,4.0,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,31,26,481,9949,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4872,Kia,Forte,2016,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,33,25,1720,18090,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6300,Buick,LaCrosse,2015,regular unleaded,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Large,Sedan,36,25,155,33635,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1228,Honda,Accord,2015,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,Sedan,36,27,2202,28420,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
261,Nissan,350Z,2007,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,23,17,2009,41250,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1607,Toyota,Avalon,2017,regular unleaded,268.0,6.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,Sedan,30,21,2031,33250,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11267,Chevrolet,Venture,2005,regular unleaded,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,Passenger Minivan,24,17,1385,23365,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11849,GMC,Yukon XL,2015,premium unleaded (recommended),420.0,8.0,AUTOMATIC,four wheel drive,4.0,Performance,Large,4dr SUV,20,14,549,70220,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3832,Hyundai,Elantra Coupe,2013,regular unleaded,148.0,4.0,MANUAL,front wheel drive,2.0,Other,Compact,Coupe,38,28,1439,19895,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7932,Infiniti,QX56,2011,premium unleaded (recommended),400.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,4dr SUV,20,14,190,58700,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10870,Acura,TSX Sport Wagon,2012,premium unleaded (recommended),201.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Wagon,30,22,204,31360,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4642,Ford,F-250,1999,regular unleaded,220.0,8.0,MANUAL,four wheel drive,4.0,Other,Large,Extended Cab Pickup,16,12,5657,3908,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1610,Dodge,Avenger,2012,flex-fuel (unleaded/E85),283.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Sedan,29,19,1851,25995,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3804,Ford,Edge,2016,premium unleaded (recommended),245.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,28,20,5657,33785,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4324,Ford,Expedition,2016,regular unleaded,365.0,6.0,AUTOMATIC,rear wheel drive,4.0,Other,Large,4dr SUV,22,16,5657,55145,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4907,Land Rover,Freelander,2003,regular unleaded,174.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,19,15,258,31575,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1278,Honda,Accord,2017,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,Sedan,36,27,2202,30820,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
965,Porsche,911,2017,premium unleaded (required),370.0,6.0,MANUAL,all wheel drive,2.0,Luxury,Compact,Coupe,28,19,1715,108600,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2930,Toyota,Corolla,2015,regular unleaded,132.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,Sedan,37,28,2031,21495,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960,Chevrolet,Beretta,1996,regular unleaded,120.0,4.0,MANUAL,front wheel drive,2.0,Other,Midsize,Coupe,33,22,1385,2000,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8963,GMC,Safari,2005,regular unleaded,190.0,6.0,AUTOMATIC,rear wheel drive,3.0,Other,Large,Passenger Minivan,20,14,549,24430,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9373,GMC,Sierra 1500,2016,regular unleaded,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Other,Large,Crew Cab Pickup,23,16,549,44120,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2474,Dodge,Challenger,2017,premium unleaded (recommended),485.0,8.0,MANUAL,rear wheel drive,2.0,Factory Tuner,Large,Coupe,23,14,1851,42795,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9775,Chevrolet,Sonic,2016,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,35,26,1385,16755,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2656,Chevrolet,C/K 1500 Series,1998,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,Other,Large,Regular Cab Pickup,19,14,1385,3025,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3734,Ford,E-Series Van,2014,flex-fuel (unleaded/E85),225.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Cargo Van,16,13,5657,30060,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7406,Chrysler,Pacifica,2008,regular unleaded,253.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Large,Wagon,23,15,1013,34150,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9824,Kia,Sorento,2016,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,26,18,1720,33900,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7916,Infiniti,QX4,2002,premium unleaded (required),240.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,4dr SUV,18,14,190,34150,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7867,Infiniti,Q70,2016,premium unleaded (recommended),360.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,Sedan,34,29,190,55900,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2431,Toyota,Celica,2004,regular unleaded,140.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,30,23,2031,19535,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1555,Cadillac,ATS,2016,premium unleaded (recommended),272.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Sedan,30,22,1624,47210,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3118,Honda,Crosstour,2015,regular unleaded,192.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr Hatchback,31,22,2202,33315,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6298,Buick,LaCrosse,2015,flex-fuel (unleaded/E85),304.0,6.0,AUTOMATIC,all wheel drive,4.0,Flex Fuel,Large,Sedan,26,17,155,40500,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11679,Suzuki,XL-7,2005,regular unleaded,185.0,6.0,AUTOMATIC,rear wheel drive,4.0,Other,Midsize,4dr SUV,21,16,481,24099,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11843,GMC,Yukon Hybrid,2013,regular unleaded,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Large,4dr SUV,23,20,549,56955,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4332,Ford,Expedition,2017,regular unleaded,365.0,6.0,AUTOMATIC,rear wheel drive,4.0,Other,Large,4dr SUV,20,15,5657,62590,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8677,Lexus,RX 350,2016,regular unleaded,295.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,26,19,454,43300,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4545,Ford,F-150,2016,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,23,17,5657,34025,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9624,Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,24,18,1385,33445,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5461,Volkswagen,Golf,2016,regular unleaded,170.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,37,25,873,18495,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4674,Ford,Fiesta,2015,regular unleaded,120.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,36,28,5657,14855,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5731,Toyota,Highlander,2015,regular unleaded,270.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,24,18,2031,44140,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5046,Ford,Fusion,2017,regular unleaded,231.0,4.0,AUTOMATIC,all wheel drive,4.0,Performance,Midsize,Sedan,29,20,5657,38620,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4100,Cadillac,Escalade ESV,2015,flex-fuel (unleaded/E85),420.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,4dr SUV,21,15,1624,83195,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8889,Volvo,S60,2015,regular unleaded,325.0,6.0,AUTOMATIC,all wheel drive,4.0,Factory Tuner,Midsize,Sedan,28,19,870,42700,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2211,Toyota,Camry Hybrid,2017,regular unleaded,200.0,4.0,AUTOMATIC,front wheel drive,4.0,Hybrid,Midsize,Sedan,37,40,2031,30140,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
591,FIAT,500X,2016,regular unleaded,180.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,30,21,819,25235,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5243,Hyundai,Genesis Coupe,2014,premium unleaded (recommended),274.0,4.0,AUTOMATIC,rear wheel drive,2.0,Performance,Midsize,Coupe,27,17,1439,26350,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1234,Honda,Accord,2016,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,Sedan,37,27,2202,28670,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1662,Nissan,Axxess,1990,regular unleaded,138.0,4.0,AUTOMATIC,four wheel drive,3.0,Other,Compact,Passenger Minivan,20,16,2009,2000,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6274,Suzuki,Kizashi,2011,regular unleaded,185.0,4.0,MANUAL,front wheel drive,4.0,Other,Midsize,Sedan,31,21,481,18999,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7748,Chrysler,PT Cruiser,2010,regular unleaded,150.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,Wagon,24,19,1013,18275,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
425,BMW,4 Series,2015,premium unleaded (required),300.0,6.0,AUTOMATIC,all wheel drive,2.0,Luxury,Midsize,Convertible,29,20,3916,56900,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9335,GMC,Sierra 1500,2015,regular unleaded,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Other,Large,Extended Cab Pickup,23,16,549,40900,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6626,Porsche,Macan,2015,premium unleaded (required),400.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,Crossover,Midsize,4dr SUV,23,17,1715,72300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8370,Aston Martin,Rapide,2011,premium unleaded (required),470.0,12.0,AUTOMATIC,rear wheel drive,4.0,Exotic,Large,Sedan,19,13,259,207895,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6602,Infiniti,M45,2009,premium unleaded (required),325.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,Sedan,21,16,190,52150,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1534,Cadillac,ATS,2015,premium unleaded (recommended),272.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Compact,Sedan,28,20,1624,37245,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5303,Mercedes-Benz,GLA-Class,2017,premium unleaded (required),375.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,28,22,617,49900,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1676,Bentley,Azure T,2010,premium unleaded (required),500.0,8.0,AUTOMATIC,rear wheel drive,2.0,Exotic,Large,Convertible,15,9,520,363000,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9137,Toyota,Sequoia,2017,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Other,Large,4dr SUV,17,13,2031,54250,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
324,Nissan,370Z,2016,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,18,2009,41820,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10023,Cadillac,STS-V,2009,premium unleaded (required),469.0,8.0,AUTOMATIC,rear wheel drive,4.0,Factory Tuner,Large,Sedan,19,13,1624,81795,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11552,Volvo,XC60,2015,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,24,17,870,45550,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10863,Nissan,Truck,1997,regular unleaded,134.0,4.0,MANUAL,rear wheel drive,2.0,Other,Compact,Regular Cab Pickup,23,19,2009,2391,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11673,Suzuki,XL-7,2005,regular unleaded,185.0,6.0,AUTOMATIC,four wheel drive,4.0,Other,Midsize,4dr SUV,20,15,481,27799,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10484,Acura,TL,2014,premium unleaded (recommended),305.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Sedan,26,18,204,39580,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5695,HUMMER,H3,2009,regular unleaded,242.0,5.0,MANUAL,four wheel drive,4.0,Luxury,Midsize,4dr SUV,18,14,130,33390,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5353,Mercedes-Benz,GLK-Class,2015,premium unleaded (required),302.0,6.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Midsize,4dr SUV,25,19,617,37900,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3183,Cadillac,CT6,2016,regular unleaded,335.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,Sedan,27,18,1624,83465,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8355,Ford,Ranger,2010,regular unleaded,143.0,4.0,MANUAL,rear wheel drive,2.0,Other,Compact,Regular Cab Pickup,27,22,5657,19105,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11739,Cadillac,XT5,2017,premium unleaded (required),310.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,27,19,1624,51895,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3510,Dodge,Daytona,1991,regular unleaded,141.0,6.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,25,17,1851,2000,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,Nissan,Armada,2014,regular unleaded,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,4dr SUV,19,13,2009,37590,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
